142.166666666667	-10.6666666666667
142.583333333333	-10.8333333333333
142.75	-11.1666666666667
142.333333333333	-11.1666666666667
132.916666666667	-11.1666666666667
132.666666666667	-11.1666666666667
132.083333333333	-11.25
132.583333333333	-11.4166666666667
133.057	-11.5
132.5	-11.5
130.833333333333	-11.5
142.75	-11.5833333333333
142.583333333333	-11.5833333333333
142.25	-11.5833333333333
133.5	-11.75
142.25	-11.8333333333333
142.916666666667	-11.9166666666667
135.666666666667	-11.9166666666667
132.833333333333	-11.9166666666667
142.416666666667	-12.0833333333333
141.916666666667	-12.0833333333333
135.416666666667	-13
134.666666666667	-12.0833333333333
133.583333333333	-12.0833333333333
142.666666666667	-12.1666666666667
142.166666666667	-12.1666666666667
134.5	-12.1666666666667
134.166666666667	-12.1666666666667
132.5	-12.1666666666667
141.833333333333	-12.3333333333333
136.5	-12.6
136.5	-12.3333333333333
134.833333333333	-12.3333333333333
134.5	-12.3333333333333
133.583333333333	-12.3333333333333
132	-12.3333333333333
143.083333333333	-12.4166666666667
142.333333333333	-12.4166666666667
132.333333333333	-12.4166666666667
131.416666666667	-12.4166666666667
135.666666666667	-12.5
134.333333333333	-12.5
133	-12.5833333333333
132	-12.5833333333333
130.75	-12.5833333333333
135.833333333333	-12.6666666666667
134.333333333333	-12.6666666666667
142.833333333333	-12.75
142.416666666667	-12.75
134.916666666667	-12.8333333333333
131.666666666667	-12.8333333333333
143.333333333333	-12.9166666666667
142.25	-12.9166666666667
141.833333333333	-13
132.25	-13
130.416666666667	-13
143.416666666667	-13.1666666666667
130.43	-13.6
130.25	-13.1666666666667
134	-13.25
132.75	-13.25
131.416666666667	-13.25
130.833333333333	-13.25
142.166666666667	-13.3333333333333
141.666666666667	-13.4166666666667
135.75	-13.4166666666667
130.416666666667	-13.4166666666667
130.166666666667	-13.4166666666667
143.5	-13.5
134.833333333333	-13.5
131.75	-13.5
143.083333333333	-13.5833333333333
141.583333333333	-13.5833333333333
130.583333333333	-13.5833333333333
130	-13.5833333333333
130.166666666667	-13.6666666666667
141.666666666667	-13.75
130.5	-13.75
129.916666666667	-13.75
142.833333333333	-13.8333333333333
141.666666666667	-13.8333333333333
132.166666666667	-13.8333333333333
130.333333333333	-13.8333333333333
142	-13.9166666666667
136.583333333333	-13.9166666666667
134.5	-13.9166666666667
130.75	-13.9166666666667
130	-13.9166666666667
143.5	-14
141.583333333333	-14
135.583333333333	-14
132.833333333333	-14
130.416666666667	-14
130.083333333333	-14
129.833333333333	-14
135.1	-14.0833333333333
131.583333333333	-14.0833333333333
144.25	-14.1666666666667
129.666666666667	-14.1666666666667
127	-14.1666666666667
141.916666666667	-14.25
131.166666666667	-14.25
130	-14.25
126.25	-14.25
141.666666666667	-14.3333333333333
134.083333333333	-14.3333333333333
144.916666666667	-14.4166666666667
142.166666666667	-14.4166666666667
130.833333333333	-14.4166666666667
130.25	-14.4166666666667
127.833333333333	-14.5
144.583333333333	-14.5833333333333
143.75	-14.5833333333333
143.166666666667	-14.5833333333333
129.666666666667	-14.5833333333333
144.166666666667	-14.6666666666667
134.583333333333	-14.6666666666667
131.333333333333	-14.6666666666667
129.916666666667	-14.6666666666667
142.416666666667	-14.75
133.416666666667	-14.75
130.916666666667	-14.75
141.833333333333	-14.8333333333333
135.166666666667	-14.8333333333333
132	-14.8333333333333
127.583333333333	-14.8333333333333
125.5	-14.8333333333333
145.083333333333	-14.9166666666667
128.583333333333	-14.9166666666667
134.25	-15
129.5	-15
144.583333333333	-15.0833333333333
130.416666666667	-15.0833333333333
143.333333333333	-15.1666666666667
130	-15.1666666666667
127.916666666667	-15.1666666666667
126.916666666667	-15.1666666666667
145.083333333333	-15.25
142.25	-15.25
141.75	-15.3333333333333
131	-15.4166666666667
144.166666666667	-15.5
129.583333333333	-15.5
144.916666666667	-15.5833333333333
144.666666666667	-15.5833333333333
135.833333333333	-15.5833333333333
145.25	-15.6666666666667
143.416666666667	-15.6666666666667
132.916666666667	-15.6666666666667
128.916666666667	-15.6666666666667
124.75	-15.6666666666667
137.033333333333	-15.7
142.583333333333	-15.75
141.583333333333	-15.75
134.433333333333	-15.75
128	-15.75
135.333333333333	-15.9166666666667
131.666666666667	-15.9166666666667
124.216666666667	-15.9333333333333
145.25	-16
145	-16.0833333333333
143.416666666667	-16.1666666666667
141.833333333333	-16.1666666666667
130.5685	-16.1666666666667
144.5	-16.25
126	-16.25
137.166666666667	-16.3333333333333
145.333333333333	-16.4166666666667
123.916666666667	-16.4166666666667
123.166666666667	-16.4166666666667
130.583333333333	-16.5
122.916666666667	-16.5
142.666666666667	-16.5833333333333
137.333333333333	-16.5833333333333
136	-16.5833333333333
123.5	-16.5833333333333
145.166666666667	-16.6666666666667
145.666666666667	-16.75
144.25	-16.75
141.416666666667	-16.75
133.333333333333	-16.75
145.5	-16.8333333333333
122.833333333333	-16.8333333333333
139	-16.9166666666667
145.583333333333	-17
128.75	-17
126.75	-17
145.833333333333	-17.0833333333333
144.833333333333	-17.0833333333333
139.5	-17.0833333333333
124.833333333333	-17.0833333333333
145.75	-17.1666666666667
142.166666666667	-17.1666666666667
135.166666666667	-17.1666666666667
132	-17.1666666666667
129.666666666667	-17.1666666666667
122.5	-17.1666666666667
145	-17.25
137.25	-17.25
127.5	-17.25
122.95	-17.25
123.666666666667	-17.25
145.916666666667	-17.3333333333333
145.666666666667	-17.3333333333333
146	-17.4166666666667
143.25	-17.4166666666667
141	-17.4166666666667
144.25	-17.5
138.833333333333	-17.5
122.416666666667	-17.5
145.916666666667	-17.5833333333333
145.416666666667	-17.6666666666667
141.916666666667	-17.6666666666667
130.666666666667	-17.6666666666667
133.833333333333	-17.75
125.666666666667	-17.75
145.666666666667	-17.8333333333333
136.333333333333	-17.8333333333333
122.333333333333	-17.8333333333333
146	-17.8666666666667
145.083333333333	-17.9166666666667
140.083333333333	-17.9166666666667
129.5	-18
138.916666666667	-18.0833333333333
139.583333333333	-18.1666666666667
